0.0000000000,0.0904374793,0.1335932612,0.0359272957,-0.2631331682,0.0763769746,0.1762085855
0.0098309517,0.0937449485,0.1919058561,0.0357117653,-0.2412981987,0.05644482,0.0753954202
0.0198600292,0.1006199569,0.2403066158,0.0433134437,-0.2930484712,0.0012635884,0.0439176522
0.0298600197,0.1156367436,0.2103091478,0.049271822,-0.3200826049,-0.0823961571,0.0349189676
0.0398470163,0.119860962,0.1671384871,0.0423697829,-0.3589474559,-0.1565012634,0.0290538874
0.0498490334,0.1051243246,0.120465368,0.0400502086,-0.4174307287,-0.1857747287,0.0335341245
0.059953928,0.0475598276,0.0605355203,0.0606948733,-0.4419680536,-0.1828601658,0.0218471084
0.0727379322,-0.0162210837,0.0266308784,0.0956584215,-0.4912528098,-0.160796687,0.021738451
0.0800139904,-0.0415341929,0.0269849896,0.1257861257,-0.4787664115,-0.1201177016,0.0172141399
0.0897549391,-0.0507367179,0.0491668284,0.146238029,-0.4406768084,-0.0718817264,-0.0011859068
0.1000030041,-0.0525889695,0.0864143074,0.1463286281,-0.3717043996,-0.0221714303,0.0005712467
0.1099690199,-0.053804975,0.1244367063,0.1438238621,-0.2683247328,-0.0063178982,0.0110201593
0.119912982,-0.023924144,0.1667853296,0.1508594155,-0.1327107251,-0.0221463963,0.0365228541
0.1299419403,-0.0026468404,0.1996324062,0.1438105106,0.0274315365,-0.0356347747,0.0641206577
0.1398639679,-0.0103942351,0.22174716,0.1166570783,0.1394832283,-0.0399315208,0.085318625
0.1499559879,-0.0171797555,0.2240638733,0.0947920084,0.1777720302,-0.0340461992,0.1139382869
0.1599470377,0.0187273268,0.1351435781,0.0429785848,0.1392426193,-0.0267512687,0.127732262
0.1699329615,0.0137033062,0.0996291339,0.014186562,0.0368504748,-0.0267014671,0.1012436599
0.1799340248,0.0263838731,0.0611728132,-0.0013456336,-0.0834397152,-0.050446745,0.0579225533
0.1899249554,0.0494182184,0.0243805349,-0.0178114772,-0.1747834831,-0.0826659352,-0.0023610266
0.1999099255,0.0419364348,0.0170846283,-0.0329677463,-0.2471398264,-0.0942770466,-0.0447307192
0.2099050283,0.0269758254,0.0248410404,-0.0497215986,-0.2973074019,-0.0946650729,-0.0446931683
0.2199100256,0.0237807818,0.020311743,-0.055865705,-0.3188494444,-0.0734082535,-0.0395050645
0.2298949957,0.0172280315,-0.0084029743,-0.0537266135,-0.306171447,-0.0520523638,-0.0534634925
0.2398869991,0.0026642845,-0.0098690698,-0.0474299788,-0.3030532897,-0.0444865897,-0.0460762829
0.2499029636,-0.0117392298,-0.0183260143,-0.0342642665,-0.2976889014,-0.0560202077,-0.0247574113
0.2599179745,-0.153242439,-0.0639270246,-0.0436738133,-0.3088777661,-0.1966396421,0.1652677804
0.2699270248,-0.2231893986,-0.0886373818,-0.0627154708,-0.3105376959,-0.0957527086,0.0902473405
0.2799179554,-0.0768015161,-0.0454922616,-0.0230166316,-0.2223238349,-0.024008479,0.0259782039
0.2898290157,0.0155806178,-0.0090989778,0.0100938091,-0.1219993606,-0.0211130902,0.0237645842
0.2997260094,-0.0253593959,-0.0030210922,0.0110922465,-0.0548444241,-0.0224473327,0.056659285
0.309855938,-0.0262949709,-0.0005283662,0.0111739645,-0.0016608331,-0.0006328485,0.0596678555
0.319756031,-0.0324832387,-0.0057629654,0.021091938,0.0526336953,0.0127106542,0.071230635
0.3298590183,-0.0272047091,-0.006634743,0.0293801427,0.1134280711,0.016441742,0.0775383338
0.3397949934,-0.0214648638,0.0075118234,0.0303897858,0.1752501577,0.0255140662,0.0827490762
0.3498669863,0.0060870564,0.0171052516,0.0347782969,0.2625946701,0.0413071439,0.100646317
0.3598690033,0.0210020095,0.0124546578,0.0463613868,0.3413087726,0.0645916983,0.1269981563
0.3698430061,0.027445633,-0.0009759971,0.062632978,0.4309143126,0.0675222427,0.1386028826
0.3798389435,0.041901473,-0.006950588,0.0753411055,0.5364029408,0.0813693479,0.162875995
0.3898339272,0.0532094315,-0.003350825,0.0661076903,0.6300870776,0.1026099175,0.1871078312
0.3998320103,0.061471954,-0.0222875178,0.0653315187,0.7158565521,0.1950160116,0.1662638038
0.409776926,0.0589590855,-0.0250708759,0.1076316237,0.688970387,0.2131137848,0.1821011007
0.419803977,0.0883614644,-0.0294319093,0.1700695157,0.5009944439,0.1983652115,0.2524456978
0.4297879934,0.1142467186,-0.1230735481,0.1852279305,0.3899651468,0.1933765709,0.2695538402
0.439751029,0.1098074913,-0.178824693,0.1678395271,0.2991105616,0.2233312875,0.230115369
0.4497790337,0.1052634045,-0.1574446261,0.1640354991,0.1467708498,0.3141056299,0.2338826656
0.459774971,0.0398521721,-0.1849242747,0.1209953427,-0.0260962695,0.4398771524,0.223624438
0.4697949886,-0.0061351517,-0.2125984132,0.12498945,-0.2134493738,0.5068218112,0.2222587764
0.4797799587,0.0047201701,-0.2060994208,0.1283676624,-0.3621021211,0.5325631499,0.2423817366
0.4897940159,0.0113134226,-0.1860108078,0.110460043,-0.4339307547,0.5589726567,0.2709452212
0.4997979403,0.0183305833,-0.1485999525,0.1029663682,-0.4512667358,0.5689270496,0.326138556
0.5098509789,0.0472554639,-0.1090001762,0.1082667112,-0.4440967143,0.5739569664,0.407905072
0.5197659731,0.0699710101,-0.0915249884,0.1205710769,-0.3846271038,0.5835823417,0.4800449014
0.5297609568,0.0716751218,-0.0647375882,0.1193793416,-0.2837135494,0.6191092134,0.5434875488
0.5397549868,0.0774680153,-0.0349462926,0.1216487288,-0.1723649353,0.6825326681,0.6099290848
0.5497590303,0.0833423436,-0.028622359,0.1313274503,-0.0900825784,0.7798418999,0.6655473709
0.5597429276,0.0978395492,-0.0370574892,0.1765220165,-0.0600509085,0.8734728098,0.7127244473
0.5697389841,0.1220264807,-0.0481303036,0.2392596602,-0.0757252127,0.9453331828,0.7558274865
0.5795769691,0.1163653806,-0.0700565279,0.2743455768,-0.023251079,1.0442962646,0.7817083001
0.5898150206,0.0491891056,-0.0693002641,0.2914347053,0.0889079496,1.1554584503,0.8053441644
0.5998619795,-0.011331304,-0.0524562299,0.2836928964,0.2980217636,1.2835253477,0.843678236
0.6098139286,-0.0367629081,-0.0557104647,0.292846024,0.526751101,1.3468967676,0.9227868915
0.6195520163,-0.0251304358,-0.0535366833,0.2700766921,0.7871777415,1.4165933132,1.0878859758
0.6295319796,-0.0507467389,-0.0454454124,0.1785640121,1.0324662924,1.5065522194,1.2613633871
0.639474988,-0.0653256774,-0.0444699824,0.1209970117,1.2276989222,1.5874652863,1.4221856594
0.649502039,-0.0416217148,-0.0957534611,0.0994564295,1.3319611549,1.5870785713,1.5326039791
0.6596809626,-0.0102497777,-0.1588202715,0.115786314,1.2574965954,1.5241384506,1.6138036251
0.6695460081,0.0233714879,-0.2038499117,0.1457497478,1.0691096783,1.4386461973,1.6612348557
0.679510951,0.0428412855,-0.212338686,0.1653679013,0.8336886168,1.3655205965,1.6979968548
0.68948102,0.0275335908,-0.1903402209,0.1559800506,0.6725253463,1.354827404,1.7183642387
0.6997970343,-0.0385754108,-0.1449148655,0.1256581545,0.6432818174,1.4038178921,1.724442482
0.7094960213,-0.0626079142,-0.0453731716,0.1098798513,0.826197803,1.467658639,1.7748955488
0.7194780111,-0.0512651801,0.0671476424,0.054836452,1.2444329262,1.5912982225,1.8556056023
0.7294739485,-0.0700565279,0.1489613056,-0.0110931387,1.7636982203,1.7470226288,1.9721585512
0.739503026,-0.0694742799,0.1757808328,-0.0212215781,2.2212846279,1.8786592484,2.0772233009
0.7495969534,-0.0497324169,0.1413846016,-0.0231820941,2.5254600048,1.99579072,2.1251211166
0.7595909834,-0.0366140604,0.0603483021,-0.0161154866,2.5976362228,2.0549316406,2.1013152599
0.7696290016,0.0068031261,0.0095917573,0.0001221307,2.4064071178,2.1019904613,2.0278384686
