0.0000000000,-0.0340068378,0.0697946548,0.0625320822,0.7024495602,1.0543913841,-1.8914663792
0.009855032,-0.0340875424,0.0487138666,0.0738418251,0.6627306938,1.0703612566,-1.8628575802
0.0196610689,-0.0379613675,0.0289930124,0.0393014066,0.655254364,1.0514919758,-1.8127976656
0.0298240185,-0.0395265557,0.0343328752,0.0236102454,0.674506247,1.0285294056,-1.7669849396
0.0398010015,-0.0443837084,0.0547202863,0.0308807008,0.698161006,1.0062992573,-1.7636721134
0.0500099659,-0.058913473,0.0899663568,0.0422233455,0.7086706758,1.0329550505,-1.7808506489
0.0598599911,-0.0750440434,0.1389241219,0.0344388597,0.7735219598,1.0623742342,-1.773648262
0.0698419809,-0.0792580917,0.1800814867,0.0131824128,0.9237748384,1.0819692612,-1.74307096
0.0801919699,-0.0899580196,0.1905733943,-0.0209420808,1.0724016428,1.059433341,-1.7632142305
0.0900800228,-0.1079757288,0.1669482589,-0.0325220712,1.0577558279,1.0449444056,-1.8194168806
0.099807024,-0.1203814223,0.1322027445,-0.0275394805,0.9828992486,1.0876049995,-1.8876343966
0.1098160744,-0.1248643771,0.081517458,-0.0269381888,0.8853338361,1.1674612761,-1.9603266716
0.1197299957,-0.1187115386,0.0453610457,-0.0054938677,0.8070185184,1.2452790737,-2.0383291245
0.130087018,-0.1095981672,0.0195798296,0.015560519,0.7555825114,1.3018786907,-2.1225891113
0.1397500038,-0.098626025,0.0080076475,0.0374534242,0.7306739092,1.3685067892,-2.1835620403
0.1497340202,-0.0848095194,-0.0079100709,0.0458332412,0.7322816849,1.444149375,-2.2138006687
0.1598269939,-0.0731277317,-0.0411024652,0.0255370252,0.7766634226,1.5021408796,-2.2216432095
0.1698349714,-0.0535441078,-0.0727204084,0.0177521817,0.812556684,1.5442467928,-2.2049429417
0.1797319651,-0.0312723108,-0.0930389762,0.0224943273,0.8612933159,1.5748583078,-2.1690540314
0.1900089979,-0.0064239022,-0.1088833809,0.0318822972,0.8814017773,1.580693841,-2.1297974586
0.1998300552,0.0016277876,-0.1283544898,0.0243061893,0.9303274155,1.5919874907,-2.1033449173
0.2097510099,-0.0019753412,-0.1621525288,0.0087963454,0.959837079,1.6339895725,-2.0930140018
0.2197920084,-0.0191860013,-0.2080766559,0.0064489958,0.9537738562,1.7184606791,-2.0839970112
0.2297390699,-0.0303297527,-0.2611978054,0.000869524,0.9798679948,1.7913223505,-2.086612463
0.2398990393,-0.0278504156,-0.3057689667,-0.0021675711,0.9539770484,1.825303793,-2.0889387131
0.2500050068,-0.01603752,-0.3142521381,0.0172860734,0.8990672231,1.8815433979,-2.0871400833
